"FECHA;DESDE;HASTA;LINEA;MOLINETE;ESTACION;pax_pagos;pax_pases_pagos;pax_franq;pax_TOTAL"
"28/2/2024;09:00:00;09:15:00;LineaH;LineaH_LasHeras_Turn02;Las Heras;12;0;1;13"
"28/2/2024;09:00:00;09:15:00;LineaH;LineaH_FDerecho_Sur_Turn03;Facultad de Derecho;8;0;0;8"
"28/2/2024;09:00:00;09:15:00;LineaH;LineaH_Patricios_Turn05;Patricios;28;0;0;28"
"28/2/2024;09:00:00;09:15:00;LineaH;LineaH_Hospitales_Norte_Turn03;Hospitales;58;0;0;58"
"28/2/2024;09:00:00;09:15:00;LineaH;LineaH_Venezuela_Norte_Turn02;Venezuela;7;0;7;14"
"28/2/2024;09:00:00;09:15:00;LineaH;LineaH_SantaFe_Norte_Turn01;Santa Fe;0;0;2;2"
"28/2/2024;09:00:00;09:15:00;LineaH;LineaH_Once_Norte_Turn02;Once;14;0;1;15"
"28/2/2024;09:00:00;09:15:00;LineaH;LineaH_Caseros_Sur_Turn01;Caseros;38;0;0;38"
"28/2/2024;09:00:00;09:15:00;LineaH;LineaH_Inclan_Sur_Turn01;Inclan;31;0;0;31"
"28/2/2024;09:00:00;09:15:00;LineaH;LineaH_SantaFe_Norte_Turn02;Santa Fe;0;0;1;1"
"28/2/2024;09:00:00;09:15:00;LineaH;LineaH_Patricios_Turn01;Patricios;45;0;3;48"
"28/2/2024;09:00:00;09:15:00;LineaH;LineaH_Inclan_Sur_Turn02;Inclan;16;0;1;17"
"28/2/2024;09:00:00;09:15:00;LineaH;LineaH_Corrientes_Sur_Turn02;Corrientes;18;0;1;19"
"28/2/2024;09:00:00;09:15:00;LineaH;LineaH_SantaFe_Sur_Turn04;Santa Fe;0;0;1;1"
"28/2/2024;09:00:00;09:15:00;LineaH;LineaH_Caseros_Sur_Turn02;Caseros;32;0;0;32"
"28/2/2024;09:00:00;09:15:00;LineaH;LineaH_Venezuela_Sur_Turn02;Venezuela;32;0;7;39"
"28/2/2024;09:00:00;09:15:00;LineaH;LineaH_Patricios_Turn04;Patricios;17;0;0;17"
"28/2/2024;09:00:00;09:15:00;LineaH;LineaH_Once_Sur_Turn03;Once;34;0;0;34"
"28/2/2024;09:00:00;09:15:00;LineaH;LineaH_SantaFe_Norte_Turn04;Santa Fe;29;0;0;29"
"28/2/2024;09:00:00;09:15:00;LineaH;LineaH_Hospitales_Sur_Turn02;Hospitales;38;0;3;41"
"28/2/2024;09:00:00;09:15:00;LineaH;LineaH_Patricios_Turn02;Patricios;45;0;5;50"
"28/2/2024;09:00:00;09:15:00;LineaH;LineaH_Cordoba_Turn03;Cordoba;27;0;1;28"
"28/2/2024;09:00:00;09:15:00;LineaH;LineaH_HPrimo_Sur_Turn01;Humberto I;26;0;0;26"
"28/2/2024;09:00:00;09:15:00;LineaH;LineaH_Venezuela_Sur_Turn01;Venezuela;48;0;1;49"
"28/2/2024;09:00:00;09:15:00;LineaH;LineaH_HPrimo_Norte_Turn01;Humberto I;22;0;0;22"
"28/2/2024;09:00:00;09:15:00;LineaH;LineaH_Once_Sur_Turn04;Once;54;0;2;56"
"28/2/2024;09:00:00;09:15:00;LineaH;LineaH_Corrientes_Sur_Turn01;Corrientes;18;0;0;18"
"28/2/2024;09:00:00;09:15:00;LineaH;LineaH_Cordoba_Turn01;Cordoba;20;0;1;21"
"28/2/2024;09:00:00;09:15:00;LineaH;LineaH_FDerecho_Norte_Turn01;Facultad de Derecho;0;0;1;1"
"28/2/2024;09:00:00;09:15:00;LineaH;LineaH_Inclan_Norte_Turn02;Inclan;12;0;2;14"
"28/2/2024;09:00:00;09:15:00;LineaH;LineaH_LasHeras_Turn03;Las Heras;33;0;0;33"
"28/2/2024;09:00:00;09:15:00;LineaH;LineaH_Inclan_Norte_Turn01;Inclan;27;0;2;29"
"28/2/2024;09:00:00;09:15:00;LineaH;LineaH_Hospitales_Sur_Turn01;Hospitales;61;0;2;63"
"28/2/2024;09:00:00;09:15:00;LineaH;LineaH_SantaFe_Norte_Turn03;Santa Fe;77;0;0;77"
"28/2/2024;09:00:00;09:15:00;LineaH;LineaH_Caseros_Norte_Turn01;Caseros;25;0;0;25"
"28/2/2024;09:00:00;09:15:00;LineaH;LineaH_Hospitales_Sur_Turn03;Hospitales;40;0;0;40"
"28/2/2024;09:00:00;09:15:00;LineaH;LineaH_SantaFe_Asc_Turn01;Santa Fe;2;0;0;2"
"28/2/2024;09:00:00;09:15:00;LineaH;LineaH_Patricios_Turn03;Patricios;28;0;1;29"
"28/2/2024;09:00:00;09:15:00;LineaH;LineaH_Corrientes_Norte_Turn01;Corrientes;11;0;0;11"
"28/2/2024;09:00:00;09:15:00;LineaH;LineaH_Caseros_Norte_Turn02;Caseros;9;0;3;12"
"28/2/2024;09:15:00;09:30:00;LineaE;LineaE_SanJose_Turn02;San Jose;9;0;0;9"
"28/2/2024;09:15:00;09:30:00;LineaE;LineaE_Virreyes_Turn04;Pza. de los Virreyes;0;0;4;4"
"28/2/2024;09:15:00;09:30:00;LineaE;LineaE_Virreyes_E_Turn04;Pza. de los Virreyes;88;0;1;89"
"28/2/2024;09:15:00;09:30:00;LineaE;LineaE_Moreno_Turn02;Jose Maria Moreno;69;0;2;71"
"28/2/2024;09:15:00;09:30:00;LineaE;LineaE_Varela_Turn02;Varela;24;0;0;24"
"28/2/2024;09:15:00;09:30:00;LineaE;LineaE_Indepen_Turn02;Independencia.H;9;0;0;9"
"28/2/2024;09:15:00;09:30:00;LineaE;LineaE_EMitre_Turn02;Emilio Mitre;57;0;0;57"
"28/2/2024;09:15:00;09:30:00;LineaE;LineaE_RetiroE_S_Turn02;Retiro E;42;0;0;42"
"28/2/2024;09:15:00;09:30:00;LineaE;LineaE_Medalla_Turn01;Medalla Milagrosa;27;0;2;29"
"28/2/2024;09:15:00;09:30:00;LineaE;LineaE_Bolivar_N_Turn03;Bolivar;5;0;1;6"
"28/2/2024;09:15:00;09:30:00;LineaE;LineaE_Bolivar_N_Turn02;Bolivar;8;0;0;8"
"28/2/2024;09:15:00;09:30:00;LineaE;LineaE_Medalla_Turn03;Medalla Milagrosa;2;0;0;2"
"28/2/2024;09:15:00;09:30:00;LineaE;LineaE_Virreyes_Turn02;Pza. de los Virreyes;0;0;2;2"
"28/2/2024;09:15:00;09:30:00;LineaE;LineaE_LaPlata_Turn03;Avenida La Plata;26;0;0;26"
"28/2/2024;09:15:00;09:30:00;LineaE;LineaE_Virreyes_Turn01;Pza. de los Virreyes;0;0;4;4"
"28/2/2024;09:15:00;09:30:00;LineaE;LineaE_RetiroE_N_Turn03;Retiro E;3;0;3;6"
"28/2/2024;09:15:00;09:30:00;LineaE;LineaE_Indepen_Turn01;Independencia.H;26;0;1;27"
"28/2/2024;09:15:00;09:30:00;LineaE;LineaE_Urquiza_Turn03;Urquiza;16;0;0;16"
"28/2/2024;09:15:00;09:30:00;LineaE;LineaE_Urquiza_Turn01;Urquiza;0;0;1;1"
"28/2/2024;09:15:00;09:30:00;LineaE;LineaE_Bolivar_S_Turn02;Bolivar;4;0;0;4"
"28/2/2024;09:15:00;09:30:00;LineaE;LineaE_Boedo_Turn01;Boedo;57;0;1;58"
"28/2/2024;09:15:00;09:30:00;LineaE;LineaE_Catalinas_N_Turn04;Catalinas;2;0;0;2"
"28/2/2024;09:15:00;09:30:00;LineaE;LineaE_ERios_Turn02;Entre Rios;14;0;0;14"
"28/2/2024;09:15:00;09:30:00;LineaE;LineaE_Medalla_Turn02;Medalla Milagrosa;25;0;0;25"
"28/2/2024;09:15:00;09:30:00;LineaE;LineaE_Jujuy_Turn03;Jujuy;8;0;0;8"
"28/2/2024;09:15:00;09:30:00;LineaE;LineaE_CCentral_S_Turn04;Correo Central;5;0;0;5"
"28/2/2024;09:15:00;09:30:00;LineaE;LineaE_Pichin_Turn02;Pichincha;28;0;0;28"
"28/2/2024;09:15:00;09:30:00;LineaE;LineaE_Boedo_Turn03;Boedo;22;0;0;22"
"28/2/2024;09:15:00;09:30:00;LineaE;LineaE_CCentral_N_Turn02;Correo Central;1;0;0;1"
"28/2/2024;09:15:00;09:30:00;LineaE;LineaE_RetiroE_S_Turn04;Retiro E;4;0;0;4"
"28/2/2024;09:15:00;09:30:00;LineaE;LineaE_Bolivar_S_Turn01;Bolivar;3;0;0;3"
"28/2/2024;09:15:00;09:30:00;LineaE;LineaE_Belgrano_Turn01;General Belgrano;5;0;1;6"
"28/2/2024;09:15:00;09:30:00;LineaE;LineaE_Varela_Turn01;Varela;40;0;0;40"
"28/2/2024;09:15:00;09:30:00;LineaE;LineaE_RetiroE_N_Turn02;Retiro E;3;0;0;3"
"28/2/2024;09:15:00;09:30:00;LineaE;LineaE_CCentral_S_Turn03;Correo Central;2;0;0;2"
"28/2/2024;09:15:00;09:30:00;LineaE;LineaE_RetiroE_S_Turn05;Retiro E;11;0;0;11"
"28/2/2024;09:15:00;09:30:00;LineaE;LineaE_LaPlata_Turn02;Avenida La Plata;60;0;5;65"
"28/2/2024;09:15:00;09:30:00;LineaE;LineaE_Pichin_Turn03;Pichincha;30;0;0;30"
"28/2/2024;09:15:00;09:30:00;LineaE;LineaE_Bolivar_S_Turn03;Bolivar;5;0;0;5"
"28/2/2024;09:15:00;09:30:00;LineaE;LineaE_Virreyes_E_Turn01;Pza. de los Virreyes;26;0;0;26"
"28/2/2024;09:15:00;09:30:00;LineaE;LineaE_Bolivar_N_Turn01;Bolivar;12;0;0;12"
"28/2/2024;09:15:00;09:30:00;LineaE;LineaE_Belgrano_Turn02;General Belgrano;23;0;1;24"
"28/2/2024;09:15:00;09:30:00;LineaE;LineaE_CCentral_S_Turn01;Correo Central;2;0;0;2"
"28/2/2024;09:15:00;09:30:00;LineaE;LineaE_Jujuy_Turn02;Jujuy;24;0;2;26"
"28/2/2024;09:15:00;09:30:00;LineaE;LineaE_LaPlata_Turn01;Avenida La Plata;50;0;10;60"
"28/2/2024;09:15:00;09:30:00;LineaE;LineaE_RetiroE_N_Turn05;Retiro E;3;0;0;3"
"28/2/2024;09:15:00;09:30:00;LineaE;LineaE_ERios_Turn03;Entre Rios;23;0;0;23"
"28/2/2024;09:15:00;09:30:00;LineaE;LineaE_RetiroE_N_Turn04;Retiro E;5;0;0;5"
"28/2/2024;09:15:00;09:30:00;LineaE;LineaE_Bolivar_N_Turn04;Bolivar;1;0;0;1"
"28/2/2024;09:15:00;09:30:00;LineaE;LineaE_Bolivar_N_Turn05;Bolivar;1;0;0;1"
"28/2/2024;09:15:00;09:30:00;LineaE;LineaE_CCentral_S_Turn02;Correo Central;2;0;0;2"
"28/2/2024;09:15:00;09:30:00;LineaE;LineaE_CCentral_S_Turn05;Correo Central;11;0;0;11"
"28/2/2024;09:15:00;09:30:00;LineaE;LineaE_Virreyes_Turn05;Pza. de los Virreyes;0;0;1;1"
"28/2/2024;09:15:00;09:30:00;LineaE;LineaE_Pichin_Turn01;Pichincha;0;0;2;2"
"28/2/2024;09:15:00;09:30:00;LineaE;LineaE_SanJose_Turn01;San Jose;19;0;1;20"
"28/2/2024;09:15:00;09:30:00;LineaE;LineaE_RetiroE_S_Turn01;Retiro E;19;0;5;24"
"28/2/2024;09:15:00;09:30:00;LineaE;LineaE_Moreno_Turn01;Jose Maria Moreno;54;0;1;55"
"28/2/2024;09:15:00;09:30:00;LineaE;LineaE_Indepen_Turn03;Independencia.H;12;0;1;13"
"28/2/2024;09:15:00;09:30:00;LineaE;LineaE_EMitre_Turn01;Emilio Mitre;52;0;0;52"
"28/2/2024;09:15:00;09:30:00;LineaE;LineaE_Virreyes_E_Turn03;Pza. de los Virreyes;77;0;2;79"
"28/2/2024;09:15:00;09:30:00;LineaE;LineaE_Catalinas_N_Turn03;Catalinas;6;0;0;6"
"28/2/2024;09:15:00;09:30:00;LineaE;LineaE_Urquiza_Turn02;Urquiza;53;0;0;53"
"28/2/2024;09:15:00;09:30:00;LineaE;LineaE_Indepen_Turn04;Independencia.H;5;0;0;5"
"28/2/2024;09:15:00;09:30:00;LineaE;LineaE_Catalinas_N_Turn07;Catalinas;5;0;0;5"
"28/2/2024;09:15:00;09:30:00;LineaE;LineaE_RetiroE_S_Turn03;Retiro E;39;0;0;39"
"28/2/2024;09:15:00;09:30:00;LineaE;LineaE_RetiroE_N_Turn01;Retiro E;1;0;0;1"
"28/2/2024;09:15:00;09:30:00;LineaE;LineaE_Boedo_Turn02;Boedo;42;0;0;42"
"28/2/2024;09:15:00;09:30:00;LineaE;LineaE_ERios_Turn01;Entre Rios;24;0;0;24"
"28/2/2024;09:15:00;09:30:00;LineaE;LineaE_Virreyes_E_Turn02;Pza. de los Virreyes;42;0;0;42"
"28/2/2024;09:15:00;09:30:00;LineaH;LineaH_HPrimo_Norte_Turn01;Humberto I;24;0;1;25"
"28/2/2024;09:15:00;09:30:00;LineaH;LineaH_Once_Sur_Turn02;Once;15;0;2;17"
"28/2/2024;09:15:00;09:30:00;LineaH;LineaH_Venezuela_Sur_Turn01;Venezuela;57;0;3;60"
"28/2/2024;09:15:00;09:30:00;LineaH;LineaH_Once_Sur_Turn01;Once;4;0;0;4"
"28/2/2024;09:15:00;09:30:00;LineaH;LineaH_Caseros_Norte_Turn02;Caseros;14;0;3;17"
"28/2/2024;09:15:00;09:30:00;LineaH;LineaH_HPrimo_Sur_Turn02;Humberto I;20;0;2;22"
"28/2/2024;09:15:00;09:30:00;LineaH;LineaH_SantaFe_Norte_Turn02;Santa Fe;0;0;1;1"
"28/2/2024;09:15:00;09:30:00;LineaH;LineaH_Venezuela_Norte_Turn02;Venezuela;5;0;2;7"
"28/2/2024;09:15:00;09:30:00;LineaH;LineaH_Patricios_Turn01;Patricios;34;0;5;39"
"28/2/2024;09:15:00;09:30:00;LineaH;LineaH_Once_Norte_Turn01;Once;6;0;0;6"
"28/2/2024;09:15:00;09:30:00;LineaH;LineaH_Once_Sur_Turn03;Once;11;0;2;13"
"28/2/2024;09:15:00;09:30:00;LineaH;LineaH_Hospitales_Norte_Turn02;Hospitales;58;0;1;59"
"28/2/2024;09:15:00;09:30:00;LineaH;LineaH_Hospitales_Sur_Turn01;Hospitales;53;0;0;53"
"28/2/2024;09:15:00;09:30:00;LineaH;LineaH_Venezuela_Sur_Turn02;Venezuela;40;0;0;40"
"28/2/2024;09:15:00;09:30:00;LineaH;LineaH_Inclan_Norte_Turn02;Inclan;10;0;2;12"
"28/2/2024;09:15:00;09:30:00;LineaH;LineaH_SantaFe_Norte_Turn03;Santa Fe;60;0;1;61"
"28/2/2024;09:15:00;09:30:00;LineaH;LineaH_Cordoba_Turn01;Cordoba;25;0;0;25"
"28/2/2024;09:15:00;09:30:00;LineaH;LineaH_FDerecho_Sur_Turn06;Facultad de Derecho;1;0;0;1"
"28/2/2024;09:15:00;09:30:00;LineaH;LineaH_SantaFe_Norte_Turn04;Santa Fe;29;0;1;30"
"28/2/2024;09:15:00;09:30:00;LineaH;LineaH_SantaFe_Sur_Turn02;Santa Fe;28;0;0;28"
"28/2/2024;09:15:00;09:30:00;LineaH;LineaH_Cordoba_Turn02;Cordoba;20;0;2;22"
"28/2/2024;09:15:00;09:30:00;LineaH;LineaH_Once_Norte_Turn03;Once;9;0;0;9"
"28/2/2024;09:15:00;09:30:00;LineaH;LineaH_LasHeras_Turn03;Las Heras;30;0;0;30"
"28/2/2024;09:15:00;09:30:00;LineaH;LineaH_Hospitales_Sur_Turn03;Hospitales;48;0;1;49"
"28/2/2024;09:15:00;09:30:00;LineaH;LineaH_Corrientes_Norte_Turn02;Corrientes;4;0;1;5"
"28/2/2024;09:15:00;09:30:00;LineaH;LineaH_Once_Sur_Turn04;Once;23;0;2;25"
"28/2/2024;09:15:00;09:30:00;LineaH;LineaH_Once_Norte_Turn04;Once;0;0;1;1"
"28/2/2024;09:15:00;09:30:00;LineaH;LineaH_FDerecho_Sur_Turn03;Facultad de Derecho;8;0;0;8"
"28/2/2024;09:15:00;09:30:00;LineaH;LineaH_Venezuela_Norte_Turn01;Venezuela;11;0;0;11"
"28/2/2024;09:15:00;09:30:00;LineaH;LineaH_Inclan_Sur_Turn02;Inclan;21;0;8;29"
"28/2/2024;09:15:00;09:30:00;LineaH;LineaH_Patricios_Turn04;Patricios;17;0;1;18"
"28/2/2024;09:15:00;09:30:00;LineaH;LineaH_Hospitales_Norte_Turn01;Hospitales;50;1;1;52"
"28/2/2024;09:15:00;09:30:00;LineaH;LineaH_Corrientes_Sur_Turn02;Corrientes;17;0;0;17"
"28/2/2024;09:15:00;09:30:00;LineaH;LineaH_HPrimo_Sur_Turn01;Humberto I;23;0;0;23"
"28/2/2024;09:15:00;09:30:00;LineaH;LineaH_SantaFe_Sur_Turn01;Santa Fe;37;0;0;37"
"28/2/2024;09:15:00;09:30:00;LineaH;LineaH_Once_Norte_Turn02;Once;7;0;0;7"
"28/2/2024;09:15:00;09:30:00;LineaH;LineaH_Hospitales_Sur_Turn02;Hospitales;49;0;1;50"
"28/2/2024;09:15:00;09:30:00;LineaH;LineaH_Patricios_Turn03;Patricios;30;0;0;30"
"28/2/2024;09:15:00;09:30:00;LineaH;LineaH_Inclan_Sur_Turn01;Inclan;31;0;0;31"
"28/2/2024;09:15:00;09:30:00;LineaH;LineaH_Caseros_Norte_Turn01;Caseros;20;0;0;20"
"28/2/2024;09:15:00;09:30:00;LineaH;LineaH_Caseros_Sur_Turn01;Caseros;33;0;1;34"
"28/2/2024;09:15:00;09:30:00;LineaH;LineaH_Patricios_Turn05;Patricios;50;0;0;50"
"28/2/2024;09:15:00;09:30:00;LineaH;LineaH_LasHeras_Turn01;Las Heras;9;0;1;10"
"28/2/2024;09:15:00;09:30:00;LineaH;LineaH_Hospitales_Norte_Turn03;Hospitales;46;0;0;46"
"28/2/2024;09:15:00;09:30:00;LineaH;LineaH_Cordoba_Turn03;Cordoba;23;0;0;23"
"28/2/2024;09:15:00;09:30:00;LineaH;LineaH_LasHeras_Turn02;Las Heras;8;0;0;8"
"28/2/2024;09:15:00;09:30:00;LineaH;LineaH_Caseros_Sur_Turn02;Caseros;28;0;2;30"
"28/2/2024;09:15:00;09:30:00;LineaH;LineaH_Corrientes_Sur_Turn01;Corrientes;5;0;0;5"
"28/2/2024;09:15:00;09:30:00;LineaH;LineaH_SantaFe_Norte_Turn05;Santa Fe;7;0;0;7"
"28/2/2024;09:15:00;09:30:00;LineaH;LineaH_Inclan_Norte_Turn01;Inclan;22;0;1;23"
"28/2/2024;09:15:00;09:30:00;LineaH;LineaH_LasHeras_Turn04;Las Heras;38;0;0;38"
"28/2/2024;09:15:00;09:30:00;LineaH;LineaH_HPrimo_Norte_Turn02;Humberto I;25;0;0;25"
"28/2/2024;09:15:00;09:30:00;LineaH;LineaH_Patricios_Turn02;Patricios;39;0;6;45"
"28/2/2024;09:15:00;09:30:00;LineaH;LineaH_Corrientes_Norte_Turn01;Corrientes;5;0;0;5"
"28/2/2024;09:30:00;09:45:00;LineaE;LineaE_Bolivar_N_Turn01;Bolivar;11;0;2;13"
"28/2/2024;09:30:00;09:45:00;LineaE;LineaE_Boedo_Turn02;Boedo;36;0;1;37"
"28/2/2024;09:30:00;09:45:00;LineaE;LineaE_Bolivar_N_Turn04;Bolivar;3;0;0;3"
"28/2/2024;09:30:00;09:45:00;LineaE;LineaE_Indepen_Turn02;Independencia.H;9;0;0;9"
"28/2/2024;09:30:00;09:45:00;LineaE;LineaE_ERios_Turn03;Entre Rios;37;0;0;37"
"28/2/2024;09:30:00;09:45:00;LineaE;LineaE_SanJose_Turn01;San Jose;18;0;0;18"
"28/2/2024;09:30:00;09:45:00;LineaE;LineaE_LaPlata_Turn01;Avenida La Plata;46;0;6;52"
"28/2/2024;09:30:00;09:45:00;LineaE;LineaE_Medalla_Turn01;Medalla Milagrosa;25;0;0;25"
"28/2/2024;09:30:00;09:45:00;LineaE;LineaE_ERios_Turn01;Entre Rios;29;0;0;29"
"28/2/2024;09:30:00;09:45:00;LineaE;LineaE_Virreyes_E_Turn03;Pza. de los Virreyes;65;0;1;66"
"28/2/2024;09:30:00;09:45:00;LineaE;LineaE_Pichin_Turn02;Pichincha;41;0;3;44"
"28/2/2024;09:30:00;09:45:00;LineaE;LineaE_Virreyes_Turn05;Pza. de los Virreyes;0;0;8;8"
"28/2/2024;09:30:00;09:45:00;LineaE;LineaE_RetiroE_N_Turn05;Retiro E;1;0;0;1"
"28/2/2024;09:30:00;09:45:00;LineaE;LineaE_Urquiza_Turn02;Urquiza;44;0;1;45"
"28/2/2024;09:30:00;09:45:00;LineaE;LineaE_CCentral_S_Turn01;Correo Central;3;0;0;3"
"28/2/2024;09:30:00;09:45:00;LineaE;LineaE_RetiroE_N_Turn04;Retiro E;5;0;0;5"
"28/2/2024;09:30:00;09:45:00;LineaE;LineaE_Jujuy_Turn02;Jujuy;40;0;1;41"
"28/2/2024;09:30:00;09:45:00;LineaE;LineaE_Virreyes_E_Turn02;Pza. de los Virreyes;39;0;1;40"
"28/2/2024;09:30:00;09:45:00;LineaE;LineaE_Indepen_Turn04;Independencia.H;4;0;0;4"
"28/2/2024;09:30:00;09:45:00;LineaE;LineaE_CCentral_S_Turn04;Correo Central;11;0;0;11"
"28/2/2024;09:30:00;09:45:00;LineaE;LineaE_Moreno_Turn02;Jose Maria Moreno;62;0;2;64"
"28/2/2024;09:30:00;09:45:00;LineaE;LineaE_EMitre_Turn02;Emilio Mitre;40;0;0;40"
"28/2/2024;09:30:00;09:45:00;LineaE;LineaE_CCentral_S_Turn02;Correo Central;4;0;0;4"
"28/2/2024;09:30:00;09:45:00;LineaE;LineaE_Urquiza_Turn01;Urquiza;0;0;1;1"
"28/2/2024;09:30:00;09:45:00;LineaE;LineaE_LaPlata_Turn03;Avenida La Plata;15;0;0;15"
"28/2/2024;09:30:00;09:45:00;LineaE;LineaE_Boedo_Turn01;Boedo;47;0;2;49"
"28/2/2024;09:30:00;09:45:00;LineaE;LineaE_Virreyes_Turn03;Pza. de los Virreyes;0;0;1;1"
"28/2/2024;09:30:00;09:45:00;LineaE;LineaE_Virreyes_E_Turn01;Pza. de los Virreyes;15;0;0;15"
"28/2/2024;09:30:00;09:45:00;LineaE;LineaE_Urquiza_Turn03;Urquiza;12;0;0;12"
"28/2/2024;09:30:00;09:45:00;LineaE;LineaE_Indepen_Turn03;Independencia.H;12;0;0;12"
"28/2/2024;09:30:00;09:45:00;LineaE;LineaE_Bolivar_N_Turn05;Bolivar;2;0;0;2"
"28/2/2024;09:30:00;09:45:00;LineaE;LineaE_CCentral_N_Turn02;Correo Central;6;0;0;6"
"28/2/2024;09:30:00;09:45:00;LineaE;LineaE_Bolivar_N_Turn03;Bolivar;3;0;1;4"
"28/2/2024;09:30:00;09:45:00;LineaE;LineaE_Pichin_Turn03;Pichincha;25;0;0;25"
"28/2/2024;09:30:00;09:45:00;LineaE;LineaE_Virreyes_Turn04;Pza. de los Virreyes;0;0;4;4"
"28/2/2024;09:30:00;09:45:00;LineaE;LineaE_Varela_Turn01;Varela;29;0;3;32"
"28/2/2024;09:30:00;09:45:00;LineaE;LineaE_Medalla_Turn03;Medalla Milagrosa;2;0;0;2"
"28/2/2024;09:30:00;09:45:00;LineaE;LineaE_Moreno_Turn01;Jose Maria Moreno;45;0;2;47"
"28/2/2024;09:30:00;09:45:00;LineaE;LineaE_Catalinas_N_Turn06;Catalinas;2;0;0;2"
"28/2/2024;09:30:00;09:45:00;LineaE;LineaE_RetiroE_N_Turn01;Retiro E;1;0;0;1"
"28/2/2024;09:30:00;09:45:00;LineaE;LineaE_RetiroE_N_Turn02;Retiro E;3;0;0;3"
"28/2/2024;09:30:00;09:45:00;LineaE;LineaE_Catalinas_S_Turn02;Catalinas;0;0;1;1"
"28/2/2024;09:30:00;09:45:00;LineaE;LineaE_Catalinas_N_Turn03;Catalinas;1;0;0;1"
"28/2/2024;09:30:00;09:45:00;LineaE;LineaE_CCentral_N_Turn03;Correo Central;5;0;0;5"
"28/2/2024;09:30:00;09:45:00;LineaE;LineaE_LaPlata_Turn02;Avenida La Plata;43;0;4;47"
"28/2/2024;09:30:00;09:45:00;LineaE;LineaE_RetiroE_N_Turn03;Retiro E;5;0;2;7"
"28/2/2024;09:30:00;09:45:00;LineaE;LineaE_Bolivar_S_Turn02;Bolivar;2;0;0;2"
"28/2/2024;09:30:00;09:45:00;LineaE;LineaE_CCentral_S_Turn03;Correo Central;3;0;0;3"
"28/2/2024;09:30:00;09:45:00;LineaE;LineaE_SanJose_Turn02;San Jose;8;0;1;9"
"28/2/2024;09:30:00;09:45:00;LineaE;LineaE_Boedo_Turn03;Boedo;14;0;1;15"
"28/2/2024;09:30:00;09:45:00;LineaE;LineaE_Virreyes_Turn02;Pza. de los Virreyes;0;0;2;2"
"28/2/2024;09:30:00;09:45:00;LineaE;LineaE_CCentral_S_Turn05;Correo Central;7;0;0;7"
"28/2/2024;09:30:00;09:45:00;LineaE;LineaE_Bolivar_S_Turn01;Bolivar;8;0;0;8"
"28/2/2024;09:30:00;09:45:00;LineaE;LineaE_Bolivar_N_Turn02;Bolivar;2;0;1;3"
"28/2/2024;09:30:00;09:45:00;LineaE;LineaE_Belgrano_Turn01;General Belgrano;7;0;0;7"
"28/2/2024;09:30:00;09:45:00;LineaE;LineaE_Catalinas_N_Turn04;Catalinas;5;0;0;5"
"28/2/2024;09:30:00;09:45:00;LineaE;LineaE_Jujuy_Turn03;Jujuy;16;0;0;16"
"28/2/2024;09:30:00;09:45:00;LineaE;LineaE_ERios_Turn02;Entre Rios;18;0;0;18"
"28/2/2024;09:30:00;09:45:00;LineaE;LineaE_RetiroE_S_Turn03;Retiro E;53;0;1;54"
"28/2/2024;09:30:00;09:45:00;LineaE;LineaE_RetiroE_S_Turn01;Retiro E;34;0;7;41"
"28/2/2024;09:30:00;09:45:00;LineaE;LineaE_Indepen_Turn01;Independencia.H;18;0;0;18"
"28/2/2024;09:30:00;09:45:00;LineaE;LineaE_RetiroE_S_Turn04;Retiro E;5;0;0;5"
"28/2/2024;09:30:00;09:45:00;LineaE;LineaE_Medalla_Turn02;Medalla Milagrosa;18;0;0;18"
"28/2/2024;09:30:00;09:45:00;LineaE;LineaE_Virreyes_Turn01;Pza. de los Virreyes;0;0;2;2"
"28/2/2024;09:30:00;09:45:00;LineaE;LineaE_Varela_Turn02;Varela;24;0;0;24"
"28/2/2024;09:30:00;09:45:00;LineaE;LineaE_EMitre_Turn01;Emilio Mitre;44;0;0;44"
"28/2/2024;09:30:00;09:45:00;LineaE;LineaE_Catalinas_N_Turn07;Catalinas;4;0;0;4"
"28/2/2024;09:30:00;09:45:00;LineaE;LineaE_Virreyes_E_Turn04;Pza. de los Virreyes;75;0;1;76"
"28/2/2024;09:30:00;09:45:00;LineaE;LineaE_RetiroE_S_Turn02;Retiro E;54;0;1;55"
"28/2/2024;09:30:00;09:45:00;LineaE;LineaE_RetiroE_S_Turn05;Retiro E;16;0;0;16"
"28/2/2024;09:30:00;09:45:00;LineaE;LineaE_Bolivar_S_Turn03;Bolivar;5;0;0;5"
"28/2/2024;09:30:00;09:45:00;LineaE;LineaE_Belgrano_Turn02;General Belgrano;19;0;1;20"
"28/2/2024;09:30:00;09:45:00;LineaH;LineaH_Once_Norte_Turn02;Once;11;0;0;11"
"28/2/2024;09:30:00;09:45:00;LineaH;LineaH_Cordoba_Turn03;Cordoba;26;0;0;26"
"28/2/2024;09:30:00;09:45:00;LineaH;LineaH_LasHeras_Turn01;Las Heras;13;0;0;13"
"28/2/2024;09:30:00;09:45:00;LineaH;LineaH_HPrimo_Sur_Turn02;Humberto I;21;0;3;24"
"28/2/2024;09:30:00;09:45:00;LineaH;LineaH_Hospitales_Sur_Turn01;Hospitales;39;0;9;48"
